NAME,SEASON,AGE,GP,TEAM,POS,MpG,PpG,RpG,ApG,SpG,BpG,TOpG,FPpG,FPpG_next,GP_next,FP_total,FP_total_next
JOSH CHRISTOPHER,2021,20.34,74,Hou,G,18.0,7.9,2.5,2.0,0.91,0.18,1.54,15.629999999999999,11.469999999999999,64.0,1156.62,734.0799999999999
JOSH CHRISTOPHER,2022,21.3,64,Hou,G,12.3,5.8,1.1,1.1,0.5,0.2,0.9,11.469999999999999,5.0200000000000005,14.0,734.0799999999999,70.28
JOSH GIDDEY,2021,19.5,54,Okc,G,31.5,12.5,7.8,6.4,0.94,0.37,3.17,32.22,35.88000000000001,76.0,1739.8799999999999,2726.8800000000006
JOSH GIDDEY,2022,20.5,76,Okc,G,31.2,16.6,7.8999999999999995,6.2,0.8,0.4,2.8,35.88000000000001,28.98,80.0,2726.8800000000006,2318.4
JOSH GIDDEY,2023,21.5,80,Okc,G,25.1,12.3,6.4,4.8,0.7,0.6,2.1,28.98,37.620000000000005,70.0,2318.4,2633.4000000000005
JOSH GREEN,2020,20.5,39,Dal,G,11.4,2.6,2.0,0.7,0.41,0.08,0.44,7.079999999999998,11.46,67.0,276.11999999999995,767.82
JOSH GREEN,2021,21.4,67,Dal,G,15.5,4.8,2.4,1.2,0.67,0.21,0.66,11.46,15.25,60.0,767.82,915.0
JOSH GREEN,2022,22.4,60,Dal,G,25.7,9.1,3.0,1.7,0.7,0.1,1.2,15.25,17.39,57.0,915.0,991.23
JOSH GREEN,2023,23.4,57,Dal,G,26.4,8.2,3.2,2.3,0.8,0.2,1.1,17.39,15.700000000000003,68.0,991.23,1067.6000000000001
JOSH HART,2020,26.199999999999996,47,Nor,G,28.699999999999996,9.2,8.0,2.3,0.81,0.26,1.09,24.369999999999997,31.856111111111108,54.0,1145.3899999999999,1720.2299999999998
JOSH HART,2021,27.1,54,Nor,G,33.162962962962965,14.964814814814813,7.222222222222222,4.148148148148148,1.1312962962962965,0.2411111111111111,2.1148148148148147,31.856111111111108,26.693289473684207,76.0,1720.2299999999998,2028.6899999999996
JOSH HART,2022,28.100000000000005,76,Por,G,32.281578947368416,9.730263157894736,7.805263157894737,3.801315789473684,1.1986842105263158,0.29868421052631583,1.5,26.693289473684207,27.61,81.0,2028.6899999999996,2236.41
JOSH HART,2023,29.099999999999998,81,Nyk,G,33.4,9.4,8.3,4.1,0.9,0.3,1.5,27.61,37.57,77.0,2236.41,2892.89
JOSH JACKSON,2020,24.26,62,Det,G-F,25.2,13.4,4.1,2.3,0.85,0.76,2.29,24.310000000000006,13.338823529411766,51.0,1507.2200000000003,680.2800000000001
JOSH MINOTT,2022,20.4,15,Min,F,6.4,3.1,1.7,0.3,0.3,0.4,0.2,7.790000000000001,3.4500000000000006,32.0,116.85000000000001,110.40000000000002
JOSH MINOTT,2023,21.4,32,Min,F,2.9,1.6,0.5,0.3,0.2,0.1,0.1,3.4500000000000006,6.000000000000001,46.0,110.40000000000002,276.00000000000006
JOSH OKOGIE,2020,22.71,59,Min,G,20.3,5.4,2.6,1.1,0.92,0.47,0.73,13.61,6.97,49.0,802.99,341.53
JOSH OKOGIE,2021,23.609999999999996,49,Min,G,10.5,2.7,1.4,0.5,0.53,0.24,0.47,6.97,14.949999999999998,72.0,341.53,1076.3999999999999
JOSH OKOGIE,2022,24.6,72,Pho,G,18.8,7.300000000000001,3.5,1.5,0.8,0.5,0.8999999999999999,14.949999999999998,12.37,60.0,1076.3999999999999,742.1999999999999
JOSH OKOGIE,2023,25.6,60,Pho,F,16.0,4.6,2.6,1.1,0.8,0.4,0.6,12.37,15.85875,40.0,742.1999999999999,634.35
JOSH RICHARDSON,2020,27.67,59,Dal,G,30.3,12.1,3.3,2.6,1.03,0.41,1.34,22.94,19.184923076923077,65.0,1353.46,1247.02
JOSH RICHARDSON,2021,28.57,65,Bos,G,24.60307692307692,10.249230769230769,2.832307692307692,1.7584615384615385,0.8604615384615386,0.4456923076923077,1.0192307692307692,19.184923076923077,19.124,65.0,1247.02,1243.06
JOSH RICHARDSON,2022,29.6,65,San,G,23.523076923076925,10.084615384615384,2.658461538461538,2.6984615384615385,1.1061538461538463,0.3353846153846154,1.323076923076923,19.124,18.759999999999998,43.0,1243.06,806.68
JOSH RICHARDSON,2023,30.599999999999998,43,Mia,G,25.599999999999998,9.9,2.8,2.4,0.6,0.3,0.7999999999999999,18.759999999999998,10.350000000000001,8.0,806.68,82.80000000000001
JOSHUA PRIMO,2021,19.3,50,San,G,19.3,5.8,2.3,1.6,0.4,0.46,1.12,12.420000000000002,18.51,4.0,621.0000000000001,74.04
JOSHUA PRIMO,2022,20.3,4,San,G,23.4,7.0,3.3,4.5,0.3,0.5,2.8,18.51,1.1,2.0,74.04,2.2
JRUE HOLIDAY,2020,30.93,59,Mil,G,32.3,17.7,4.5,6.1,1.64,0.63,2.15,36.910000000000004,37.260000000000005,67.0,2177.69,2496.4200000000005
JRUE HOLIDAY,2021,31.829999999999995,67,Mil,G,32.9,18.3,4.5,6.8,1.6,0.43,2.73,37.260000000000005,37.220000000000006,67.0,2496.4200000000005,2493.7400000000002
JRUE HOLIDAY,2022,32.8,67,Mil,G,32.6,19.3,5.1,7.4,1.2,0.4,2.9,37.220000000000006,29.48,69.0,2493.7400000000002,2034.1200000000001
JRUE HOLIDAY,2023,33.8,69,Bos,G,32.8,12.5,5.4,4.8,0.9,0.8,1.8,29.48,25.41,62.0,2034.1200000000001,1575.42
JT THOR,2021,19.63,33,Cha,F,7.8999999999999995,2.0,1.3,0.6,0.24,0.33,0.3,5.87,8.99,69.0,193.71,620.3100000000001
JT THOR,2022,20.6,69,Cha,F,14.0,3.8,2.2,0.5,0.3,0.3,0.6,8.99,8.310000000000004,63.0,620.3100000000001,523.5300000000002
JT THOR,2023,21.6,63,Cha,F,12.4,3.2,2.3,0.5,0.2,0.4,0.2,8.310000000000004,8.751,20.0,523.5300000000002,175.01999999999998
JUAN TOSCANO-ANDERSON,2020,28.100000000000005,53,Gol,F,20.899999999999995,5.7,4.4,2.7999999999999994,0.77,0.49,1.17,17.79,11.27,73.0,942.87,822.7099999999999
JUAN TOSCANO-ANDERSON,2021,29.0,73,Gol,F,13.6,4.1,2.4,1.7,0.66,0.22999999999999998,0.93,11.27,8.84923076923077,52.0,822.7099999999999,460.16
JUAN TOSCANO-ANDERSON,2022,30.0,52,Lal,F,13.46923076923077,2.996153846153846,2.3807692307692307,1.2230769230769232,0.3,0.1576923076923077,0.6846153846153846,8.84923076923077,3.1600000000000006,11.0,460.16,34.760000000000005
JUANCHO HERNANGOMEZ,2020,25.63,52,Min,F,17.3,7.200000000000001,3.8999999999999995,0.7,0.37,0.13,0.52,13.91,8.44925,40.0,723.32,337.96999999999997
JUANCHO HERNANGOMEZ,2021,26.54,40,Bos,F,11.084999999999999,3.3050000000000006,2.4925,0.5050000000000001,0.34924999999999995,0.24874999999999997,0.39825,8.44925,7.4799999999999995,42.0,337.96999999999997,314.15999999999997
JULIAN CHAMPAGNIE,2022,21.8,17,San,F,18.75294117647059,9.705882352941176,3.5294117647058822,0.6176470588235294,0.3235294117647059,0.2647058823529412,0.6176470588235294,17.991176470588236,15.059999999999997,74.0,305.85,1114.4399999999998
JULIAN CHAMPAGNIE,2023,22.8,74,San,F,19.8,6.8,2.8,1.4,0.6,0.6,0.8,15.059999999999997,19.080000000000002,82.0,1114.4399999999998,1564.5600000000002
JULIAN PHILLIPS,2023,20.4,40,Chi,F,8.1,2.2,0.9,0.3,0.2,0.2,0.3,4.63,9.969999999999999,79.0,185.2,787.6299999999999
JULIAN STRAWTHER,2023,22.0,50,Den,G,10.9,4.5,1.2,0.9,0.3,0.1,0.5,7.99,15.09,65.0,399.5,980.85
JULIUS RANDLE,2020,26.46,71,Nyk,F-C,37.6,24.1,10.2,6.0,0.9,0.25,3.38,45.410000000000004,40.19,72.0,3224.11,2893.68
JULIUS RANDLE,2021,27.37,72,Nyk,F-C,35.3,20.1,10.0,5.1,0.74,0.54,3.4,40.19,44.65,77.0,2893.68,3438.0499999999997
JULIUS RANDLE,2022,28.399999999999995,77,Nyk,F-C,35.5,25.1,10.0,4.1,0.6,0.3,2.8,44.65,41.44,46.0,3438.0499999999997,1906.2399999999998
JULIUS RANDLE,2023,29.4,46,Nyk,F,35.4,24.0,9.2,5.0,0.5,0.3,3.5,41.44,34.17,69.0,1906.2399999999998,2357.73
JUSTIN CHAMPAGNIE,2021,20.78,36,Tor,G-F,7.800000000000001,2.3,2.0,0.3,0.22,0.11,0.22,5.92,5.746,5.0,213.12,28.730000000000004
JUSTIN CHAMPAGNIE,2022,21.8,5,Tor,G-F,6.840000000000001,2.2,1.58,0.78,0.2,0.0,0.0,5.746,15.25,15.0,28.730000000000004,228.75
JUSTIN CHAMPAGNIE,2023,22.8,15,Was,G-F,15.7,5.9,3.5,1.3,0.7,0.6,0.7,15.25,21.040000000000003,62.0,228.75,1304.4800000000002
JUSTIN HOLIDAY,2020,32.12,72,Ind,F-G,30.299999999999997,10.5,3.5999999999999996,1.7,1.03,0.57,0.75,21.42,18.451216216216217,74.0,1542.2400000000002,1365.39
JUSTIN HOLIDAY,2021,33.02,74,Ind,F-G,27.785135135135135,10.087837837837839,2.597297297297297,1.6986486486486487,0.7671621621621622,0.4477027027027026,0.9459459459459459,18.451216216216217,8.966521739130435,46.0,1365.39,412.46000000000004
JUSTIN HOLIDAY,2022,34.0,46,Atl,F-G,15.365217391304347,4.460869565217391,1.191304347826087,0.9,0.43478260869565216,0.43913043478260877,0.4782608695652174,8.966521739130435,9.44,58.0,412.46000000000004,547.52
JUSTIN JACKSON,2020,26.14,34,Okc,F,16.973529411764705,7.252941176470588,2.311764705882353,1.4852941176470589,0.43676470588235294,0.05823529411764706,0.9417647058823528,12.798235294117646,3.6457142857142855,7.0,435.14,25.52
JUSTIN JACKSON,2021,27.04,7,Pho,F,5.257142857142857,2.1714285714285717,1.0285714285714285,0.2571428571428571,0.0,0.0,0.1457142857142857,3.6457142857142855,3.14,23.0,25.52,72.22
JUSTIN JACKSON,2022,28.0,23,Bos,F,4.7,0.9,0.7,0.4,0.2,0.2,0.1,3.14,0.0,2.0,72.22,0.0
JUSTIN MINAYA,2022,24.0,4,Por,F,22.2,4.3,3.8,1.0,0.5,1.3,1.0,14.76,6.12,34.0,59.04,208.08
JUSTIN MINAYA,2023,25.1,34,Por,F,11.2,1.8,1.6,0.6,0.3,0.3,0.3,6.12,3.0,19.0,208.08,57.0
JUSTIN ROBINSON,2020,23.6,9,Okc,G,9.8,2.3,0.8,1.0,0.33,0.0,0.22,5.53,6.547199999999999,25.0,49.77,163.67999999999998
JUSTISE WINSLOW,2020,25.14,26,Mem,F-G,19.5,6.799999999999999,4.5,1.9,0.58,0.46,1.4200000000000002,16.75,16.134583333333328,48.0,435.5,774.4599999999998
JUSTISE WINSLOW,2021,26.040000000000003,48,Lac,F-G,16.162499999999998,5.689583333333334,4.21875,1.7437499999999997,0.7304166666666667,0.5243749999999999,0.9975,16.134583333333328,19.099999999999998,29.0,774.4599999999998,553.9
JUSUF NURKIC,2020,26.73,37,Por,C,23.8,11.5,9.0,3.4,1.03,1.08,1.97,31.759999999999998,35.129999999999995,56.0,1175.12,1967.2799999999997
JUSUF NURKIC,2021,27.63,56,Por,C,28.2,15.0,11.1,2.8,1.11,0.61,2.55,35.129999999999995,31.37,52.0,1967.2799999999997,1631.24
JUSUF NURKIC,2022,28.6,52,Por,C,26.699999999999996,13.3,9.1,2.8999999999999995,0.8,0.8,2.3,31.37,34.1,76.0,1631.24,2591.6
JUSUF NURKIC,2023,29.599999999999998,76,Pho,C,27.3,10.9,11.0,4.0,1.1,1.0,2.3,34.1,24.134313725490195,51.0,2591.6,1230.85
JUWAN MORGAN,2020,24.08,29,Uta,F,5.1,1.2,1.0,0.3,0.14,0.03,0.14,3.2199999999999993,5.65,2.0,93.37999999999998,11.3
KAI JONES,2021,21.23,21,Cha,C-F,3.0,1.0,0.6,0.2,0.05,0.1,0.29,2.1799999999999997,9.090000000000002,46.0,45.779999999999994,418.1400000000001
KAI JONES,2022,22.2,46,Cha,C-F,11.9,3.4,2.7,0.3,0.4,0.7,0.7,9.090000000000002,11.895,40.0,418.1400000000001,475.79999999999995
KARL-ANTHONY TOWNS,2020,25.5,50,Min,C-F,33.8,24.8,10.6,4.5,0.76,1.14,3.2,46.77,44.980000000000004,74.0,2338.5,3328.5200000000004
KARL-ANTHONY TOWNS,2021,26.4,74,Min,C-F,33.5,24.6,9.8,3.6000000000000005,0.97,1.12,3.05,44.980000000000004,38.919999999999995,29.0,3328.5200000000004,1128.6799999999998
KARL-ANTHONY TOWNS,2022,27.4,29,Min,C-F,33.0,20.8,8.1,4.8,0.7,0.6,3.0,38.919999999999995,37.56000000000001,62.0,1128.6799999999998,2328.7200000000007
KARL-ANTHONY TOWNS,2023,28.4,62,Min,F,32.7,21.8,8.3,3.0,0.7,0.7,2.9,37.56000000000001,46.809999999999995,72.0,2328.7200000000007,3370.3199999999997
KAWHI LEONARD,2020,29.88,52,Lac,F,34.1,24.800000000000004,6.5,5.200000000000001,1.56,0.4,2.02,44.260000000000005,39.95,52.0,2301.5200000000004,2077.4
KAWHI LEONARD,2022,31.800000000000004,52,Lac,F,33.6,23.800000000000004,6.5,3.8999999999999995,1.4,0.5,1.6999999999999997,39.95,42.120000000000005,68.0,2077.4,2864.1600000000003
KAWHI LEONARD,2023,32.8,68,Lac,F,34.3,23.7,6.1,3.6,1.6,0.9,1.8,42.120000000000005,37.63,37.0,2864.1600000000003,1392.3100000000002
KEEGAN MURRAY,2022,22.6,80,Sac,F,29.8,12.2,4.6,1.2,0.8,0.5,0.8,22.319999999999997,28.950000000000003,77.0,1785.5999999999997,2229.15
KEEGAN MURRAY,2023,23.7,77,Sac,F,33.6,15.199999999999998,5.5,1.7000000000000002,1.0,0.8,0.8,28.950000000000003,26.839999999999996,76.0,2229.15,2039.8399999999997
KEITA BATES-DIOP,2020,25.31,30,San,F,8.2,2.6,1.6,0.4,0.37,0.17,0.23,6.509999999999999,12.71,59.0,195.29999999999995,749.8900000000001
KEITA BATES-DIOP,2021,26.21,59,San,F,16.2,5.7,3.9,0.7,0.44,0.24,0.76,12.71,17.99,67.0,749.8900000000001,1205.33
KEITA BATES-DIOP,2022,27.2,67,San,F,21.7,9.7,3.7,1.5,0.7,0.3,0.8,17.99,9.751132075471697,53.0,1205.33,516.81
KELAN MARTIN,2020,25.79,35,Ind,F,9.2,4.5,2.2,0.5,0.29,0.29,0.46,9.169999999999998,10.712999999999997,30.0,320.94999999999993,321.38999999999993
KELDON JOHNSON,2020,21.6,69,San,F-G,28.5,12.8,6.0,1.8,0.58,0.35,1.13,24.36,29.12,75.0,1680.84,2184.0
KELDON JOHNSON,2021,22.5,75,San,F-G,31.9,17.0,6.1,2.1,0.77,0.19,1.23,29.12,33.25,63.0,2184.0,2094.75
KELDON JOHNSON,2022,23.5,63,San,F-G,32.7,22.0,5.0,2.9,0.7,0.2,2.1,33.25,28.099999999999994,69.0,2094.75,1938.8999999999996
KELDON JOHNSON,2023,24.5,69,San,F,29.5,15.7,5.5,2.8,0.7,0.3,1.4,28.099999999999994,22.56,77.0,1938.8999999999996,1737.12
KELJIN BLEVINS,2020,25.48,17,Por,G,4.4,0.7,0.6,0.2,0.12,0.0,0.29,1.79,6.6000000000000005,31.0,30.43,204.60000000000002
KELLY OLYNYK,2020,30.08,70,Mia,F-C,28.52,13.471428571428572,6.9871428571428575,2.8714285714285714,1.1267142857142858,0.5961428571428572,1.8007142857142855,29.530999999999995,20.91,40.0,2067.1699999999996,836.4
KELLY OLYNYK,2021,30.98,40,Det,F-C,19.1,9.1,4.4,2.8,0.78,0.48,1.45,20.91,27.189999999999998,68.0,836.4,1848.9199999999998
KELLY OLYNYK,2022,32.0,68,Uta,F-C,28.6,12.5,6.2,3.7,0.9,0.5,2.5,27.189999999999998,24.648205128205127,78.0,1848.9199999999998,1922.56
KELLY OLYNYK,2023,33.0,78,Uta,F-C,22.553846153846152,9.75128205128205,5.2794871794871785,4.471794871794872,0.9153846153846155,0.3435897435897436,1.9230769230769231,24.648205128205127,20.62181818181818,44.0,1922.56,907.36
KELLY OUBRE JR,2020,25.44,55,Gol,F-G,30.7,15.4,6.0,1.3,1.04,0.7599999999999999,1.2699999999999998,28.680000000000003,24.830000000000002,76.0,1577.4,1887.0800000000002
KELLY OUBRE JR,2021,26.34,76,Cha,F-G,26.3,15.0,4.0,1.1,1.01,0.41,0.8799999999999999,24.830000000000002,31.389999999999997,48.0,1887.0800000000002,1506.7199999999998
KELLY OUBRE JR,2022,27.3,48,Cha,F-G,32.2,20.3,5.2,1.1,1.3999999999999997,0.4000000000000001,1.3,31.389999999999997,27.749999999999996,68.0,1506.7199999999998,1886.9999999999998
KELLY OUBRE JR,2023,28.3,68,Phi,F-G,30.2,15.4,5.0,1.5,1.1,0.7,1.3,27.749999999999996,29.819999999999997,60.0,1886.9999999999998,1789.1999999999998
KEMBA WALKER,2020,31.029999999999998,43,Bos,G,31.8,19.3,4.0,4.9,1.12,0.28,2.05,33.60000000000001,21.819999999999997,37.0,1444.8000000000004,807.3399999999999
KEMBA WALKER,2021,31.930000000000003,37,Nyk,G,25.6,11.6,3.0,3.5,0.7,0.19,1.3,21.819999999999997,15.01,9.0,807.3399999999999,135.09
KENDALL BROWN,2022,19.9,6,Ind,G,6.7,1.5,1.0,0.5,0.6999999999999998,0.0,0.3,4.95,2.11,15.0,29.700000000000003,31.65
KENDRICK NUNN,2020,25.79,56,Mia,G,29.5,14.6,3.2,2.6,0.96,0.25,1.43,24.539999999999996,11.910142857142858,70.0,1374.2399999999998,833.71
KENNETH LOFTON JR,2022,20.7,24,Mem,F,7.3,5.0,2.1,0.8000000000000002,0.20000000000000004,0.10000000000000002,0.5,9.12,10.02142857142857,21.0,218.88,210.45
KENRICH WILLIAMS,2020,26.46,66,Okc,G-F,21.6,8.0,4.1,2.3,0.86,0.26,1.15,18.58,18.46,49.0,1226.28,904.5400000000001
KENRICH WILLIAMS,2021,27.359999999999996,49,Okc,G-F,21.9,7.4,4.5,2.2,0.9,0.2,0.94,18.46,18.379999999999995,53.0,904.5400000000001,974.1399999999998
KENRICH WILLIAMS,2022,28.399999999999995,53,Okc,G-F,22.8,8.0,4.900000000000001,2.0,0.8000000000000002,0.3,0.6,18.379999999999995,11.850000000000001,69.0,974.1399999999998,817.6500000000001
KENRICH WILLIAMS,2023,29.4,69,Okc,G-F,14.900000000000002,4.7,3.0,1.3,0.6,0.1,0.5,11.850000000000001,14.1,69.0,817.6500000000001,972.9
KENT BAZEMORE,2020,31.88,67,Gol,G-F,19.9,7.2,3.4,1.6,1.03,0.49,1.22,17.020000000000003,8.98,39.0,1140.3400000000001,350.22
KENTAVIOUS CALDWELL-POPE,2020,28.24,67,Lal,G,28.4,9.7,2.7,1.9,0.93,0.39,1.01,18.74,23.130000000000003,77.0,1255.58,1781.0100000000002
KENTAVIOUS CALDWELL-POPE,2021,29.140000000000004,77,Was,G,30.200000000000003,13.2,3.4000000000000004,1.8999999999999997,1.08,0.34,1.26,23.130000000000003,21.159999999999997,76.0,1781.0100000000002,1608.1599999999999
KENTAVIOUS CALDWELL-POPE,2022,30.099999999999998,76,Den,G,31.3,10.8,2.8,2.4,1.5,0.5,1.1,21.159999999999997,21.279999999999998,76.0,1608.1599999999999,1617.2799999999997
KENTAVIOUS CALDWELL-POPE,2023,31.2,76,Den,G,31.599999999999998,10.1,2.4,2.4,1.3,0.6,1.0,21.279999999999998,18.339999999999996,77.0,1617.2799999999997,1412.1799999999996
KENYON MARTIN JR,2020,20.36,45,Hou,F,23.7,9.3,5.4,1.1,0.67,0.91,0.84,21.330000000000002,17.369999999999997,79.0,959.8500000000001,1372.2299999999998
KENYON MARTIN JR,2021,21.26,79,Hou,F,21.0,8.8,3.8,1.3,0.43,0.51,0.76,17.369999999999997,24.349999999999994,82.0,1372.2299999999998,1996.6999999999996
KENYON MARTIN JR,2022,22.3,82,Hou,F,28.0,12.699999999999998,5.5,1.5,0.5,0.4000000000000001,1.1,24.349999999999994,11.05,2.0,1996.6999999999996,22.1
KEON ELLIS,2022,23.3,16,Sac,G,4.4,1.5,0.5,0.4,0.3,0.1,0.1,3.5000000000000004,13.890000000000002,57.0,56.00000000000001,791.7300000000001
KEON ELLIS,2023,24.3,57,Sac,G,17.2,5.4,2.2,1.5,0.9,0.5,0.6,13.890000000000002,19.79,80.0,791.7300000000001,1583.1999999999998
KEON JOHNSON,2021,20.09,37,Por,G,18.81081081081081,7.186486486486486,2.172972972972973,2.0297297297297296,0.7554054054054054,0.32027027027027033,1.2429729729729728,14.822702702702705,8.67,40.0,548.44,346.8
KEON JOHNSON,2022,21.1,40,Por,G,10.4,4.7,1.1,1.5,0.5,0.2,1.1,8.67,10.179999999999998,5.0,346.8,50.89999999999999
KEON JOHNSON,2023,22.1,5,Bro,G,12.3,6.2,1.4,0.6,0.6,0.2,1.0,10.179999999999998,21.16,79.0,50.89999999999999,1671.64
KESSLER EDWARDS,2021,21.67,48,Bro,F,20.6,5.900000000000001,3.6,0.6,0.6,0.5,0.88,13.540000000000001,7.692777777777776,36.0,649.9200000000001,276.93999999999994
KESSLER EDWARDS,2022,22.700000000000003,36,Sac,F,10.711111111111112,2.8722222222222222,1.6722222222222223,0.6499999999999999,0.38333333333333336,0.16111111111111112,0.3611111111111111,7.692777777777776,3.9100000000000006,54.0,276.93999999999994,211.14000000000004
KESSLER EDWARDS,2023,23.7,54,Sac,F,5.1,1.7,0.8,0.3,0.2,0.1,0.1,3.9100000000000006,11.93,40.0,211.14000000000004,477.2
KEVIN DURANT,2020,32.63,35,Bro,F,33.1,26.9,7.1,5.6,0.71,1.29,3.43,46.39,50.370000000000005,55.0,1623.65,2770.3500000000004
KEVIN DURANT,2021,33.53,55,Bro,F,37.2,29.9,7.4,6.4,0.87,0.95,3.47,50.370000000000005,48.46063829787234,47.0,2770.3500000000004,2277.65
KEVIN DURANT,2022,34.5,47,Bro,F,35.60851063829787,29.070212765957447,6.648936170212766,4.993617021276595,0.7148936170212766,1.4659574468085108,3.3297872340425534,48.46063829787234,45.52000000000001,75.0,2277.65,3414.000000000001
KEVIN DURANT,2023,35.5,75,Pho,F,37.2,27.1,6.6,5.0,0.9,1.2,3.3,45.52000000000001,42.99999999999999,62.0,3414.000000000001,2665.9999999999995
KEVIN HUERTER,2020,22.72,69,Atl,G-F,30.800000000000004,11.9,3.3,3.5,1.19,0.26,1.14,24.32,22.240000000000002,74.0,1678.08,1645.7600000000002
KEVIN HUERTER,2021,23.62,74,Atl,G-F,29.6,12.1,3.4,2.7,0.73,0.35,1.23,22.240000000000002,26.109999999999996,75.0,1645.7600000000002,1958.2499999999998
KEVIN HUERTER,2022,24.6,75,Sac,G-F,29.4,15.2,3.3,2.9,1.1,0.3,1.3,26.109999999999996,20.799999999999997,64.0,1958.2499999999998,1331.1999999999998
KEVIN HUERTER,2023,25.6,64,Sac,G,24.4,10.2,3.5,2.6,0.7,0.4,0.8,20.799999999999997,19.807101449275365,69.0,1331.1999999999998,1366.69
KEVIN KNOX II,2020,21.77,42,Nyk,F,11.1,3.8999999999999995,1.5,0.5,0.29,0.14,0.4,7.339999999999999,5.700333333333333,30.0,308.28,171.01
KEVIN KNOX II,2021,22.670000000000005,30,Atl,F,7.423333333333333,3.0900000000000007,1.4733333333333334,0.31333333333333335,0.133,0.06866666666666667,0.2326666666666667,5.700333333333333,12.383333333333331,63.0,171.01,780.1499999999999
KEVIN KNOX II,2022,23.7,63,Det,F,15.1,6.566666666666666,2.8333333333333335,0.5666666666666668,0.3666666666666667,0.19999999999999998,0.8333333333333334,12.383333333333331,12.229999999999999,31.0,780.1499999999999,379.12999999999994
KEVIN KNOX II,2023,24.7,31,Det,F,18.1,7.2,2.4,0.7,0.4,0.2,0.7,12.229999999999999,6.239999999999999,14.0,379.12999999999994,87.35999999999999
KEVIN LOVE,2020,32.69,25,Cle,F-C,24.9,12.2,7.4,2.5,0.64,0.08,1.52,25.47,25.990000000000002,74.0,636.75,1923.2600000000002
KEVIN LOVE,2021,33.59,74,Cle,F-C,22.5,13.6,7.200000000000001,2.2,0.35,0.23999999999999996,1.32,25.990000000000002,20.391935483870967,62.0,1923.2600000000002,1264.3
KEVIN LOVE,2022,34.6,62,Cle,F-C,19.966129032258067,8.229032258064517,6.42741935483871,1.8999999999999997,0.267741935483871,0.20000000000000004,1.1,20.391935483870967,19.870000000000008,55.0,1264.3,1092.8500000000004
KEVIN LOVE,2023,35.6,55,Mia,F,16.8,8.8,6.1,2.1,0.3,0.2,0.9,19.870000000000008,13.819999999999999,23.0,1092.8500000000004,317.85999999999996
KEVIN PORTER JR,2020,21.029999999999998,26,Hou,G-F,32.1,16.6,3.8,6.299999999999999,0.73,0.31,3.5,30.229999999999997,31.5,61.0,785.9799999999999,1921.5
KEVIN PORTER JR,2021,21.94,61,Hou,G-F,31.3,15.6,4.4,6.2,1.11,0.38,3.15,31.5,34.51,59.0,1921.5,2036.09
KEVIN PORTER JR,2022,22.9,59,Hou,G-F,34.3,19.2,5.3,5.7,1.4,0.3,3.2,34.51,21.844,75.0,2036.09,1638.3000000000002
KEVON HARRIS,2022,25.8,34,Orl,G,13.4,4.1,2.1,0.5,0.5,0.1,0.6,8.87,3.45,2.0,301.58,6.9
KEVON LOONEY,2020,25.27,61,Gol,F,19.0,4.1,5.3,1.9,0.36,0.36,0.61,14.86,20.659999999999997,82.0,906.4599999999999,1694.1199999999997
KEVON LOONEY,2021,26.179999999999996,82,Gol,F,21.1,6.0,7.300000000000001,2.0,0.61,0.63,0.82,20.659999999999997,24.71,82.0,1694.1199999999997,2026.22
KEVON LOONEY,2022,27.200000000000003,82,Gol,F,23.9,7.0,9.3,2.5,0.6,0.6,0.5,24.71,15.74,74.0,2026.22,1164.76
KEVON LOONEY,2023,28.199999999999996,74,Gol,C,16.1,4.5,5.7,1.8000000000000003,0.4,0.4,0.7,15.74,17.02,76.0,1164.76,1293.52
KEYONTE GEORGE,2023,20.4,75,Uta,G,27.0,13.0,2.8,4.4,0.5,0.1,2.5,22.26,29.459999999999997,67.0,1669.5000000000002,1973.8199999999997
KHEM BIRCH,2020,28.63,67,Orl,C,22.80597014925373,7.1716417910447765,5.780597014925372,1.326865671641791,0.7323880597014927,0.7444776119402985,0.6586567164179105,19.870597014925373,13.690000000000001,55.0,1331.33,752.95
KHEM BIRCH,2021,29.53,55,Tor,C,18.0,4.5,4.3,1.0,0.55,0.47,0.53,13.690000000000001,5.76,20.0,752.95,115.19999999999999
KHRIS MIDDLETON,2020,29.76,68,Mil,F,33.4,20.4,6.0,5.4,1.09,0.15,2.6,36.82000000000001,36.06000000000001,66.0,2503.7600000000007,2379.9600000000005
KHRIS MIDDLETON,2021,30.66,66,Mil,F,32.4,20.1,5.4,5.4,1.15,0.27,2.88,36.06000000000001,28.890000000000004,33.0,2379.9600000000005,953.3700000000001
KHRIS MIDDLETON,2022,31.699999999999996,33,Mil,F,24.3,15.1,4.2,4.9,0.7,0.2,2.2,28.890000000000004,29.99,55.0,953.3700000000001,1649.4499999999998
KHRIS MIDDLETON,2023,32.7,55,Mil,F,27.0,15.1,4.7,5.3,0.9,0.3,2.3,29.99,24.210270270270275,37.0,1649.4499999999998,895.7800000000002
KILLIAN HAYES,2020,19.81,26,Det,G,25.800000000000004,6.799999999999999,2.7,5.299999999999999,1.04,0.38,3.19,19.06,20.49,66.0,495.55999999999995,1352.34
KILLIAN HAYES,2021,20.71,66,Det,G,25.0,6.9,3.2,4.2,1.18,0.53,1.68,20.49,22.580000000000002,76.0,1352.34,1716.0800000000002
